"SEROTAT_WINDOW","ETA","NU","PREL","LAMBDA","THETA"
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000181970085860998
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000181970085860998
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000181970085860998
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000181970085860998
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000181970085860998
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000181970085860998
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000181970085860998
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000181970085860998
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000186208713666287
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000186208713666287
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000186208713666287
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000186208713666287
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000186208713666287
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000186208713666287
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000186208713666287
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000186208713666287
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000190546071796325
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000190546071796325
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000190546071796325
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000190546071796325
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000190546071796325
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000190546071796325
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000190546071796325
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000190546071796325
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000194984459975805
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000194984459975805
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000194984459975805
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000194984459975805
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000194984459975805
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000194984459975805
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000194984459975805
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000194984459975805
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000199526231496888
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000199526231496888
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000199526231496888
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000199526231496888
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000199526231496888
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000199526231496888
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000199526231496888
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000199526231496888
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000204173794466953
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000204173794466953
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000204173794466953
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000204173794466953
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000204173794466953
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000204173794466953
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000204173794466953
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000204173794466953
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000208929613085404
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000208929613085404
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000208929613085404
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000208929613085404
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000208929613085404
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000208929613085404
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000208929613085404
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000208929613085404
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000213796208950223
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000213796208950223
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000213796208950223
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000213796208950223
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000213796208950223
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000213796208950223
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000213796208950223
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000213796208950223
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000218776162394955
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000218776162394955
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000218776162394955
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000218776162394955
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000218776162394955
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000218776162394955
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000218776162394955
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000218776162394955
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000223872113856834
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000223872113856834
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000223872113856834
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000223872113856834
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000223872113856834
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000223872113856834
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000223872113856834
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000223872113856834
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000229086765276777
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000229086765276777
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000229086765276777
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000229086765276777
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000229086765276777
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000229086765276777
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000229086765276777
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000229086765276777
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000234422881531992
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000234422881531992
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000234422881531992
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000234422881531992
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000234422881531992
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000234422881531992
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000234422881531992
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000234422881531992
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000239883291901949
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000239883291901949
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000239883291901949
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000239883291901949
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000239883291901949
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000239883291901949
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000239883291901949
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000239883291901949
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000245470891568503
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000245470891568503
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000245470891568503
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000245470891568503
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000245470891568503
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000245470891568503
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000245470891568503
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000245470891568503
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000251188643150958
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000251188643150958
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000251188643150958
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000251188643150958
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000251188643150958
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000251188643150958
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000251188643150958
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000251188643150958
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000257039578276886
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000257039578276886
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000257039578276886
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000257039578276886
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000257039578276886
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000257039578276886
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000257039578276886
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000257039578276886
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000263026799189538
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000263026799189538
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000263026799189538
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000263026799189538
